id_celda,num_reportes,num_puntos_criticos,num_cestas,tiene_macroruta,dist_cesta_mas_cercana,dist_punto_critico,target_riesgo
C06211,0.0,0.0,0.0,1,618.6004040623017,1225.8500502136176,1
C06214,0.0,0.0,0.0,1,765.1439566961377,1409.7762771550915,1
C06215,0.0,0.0,0.0,1,515.8070426072713,1357.6809538622958,1
C06216,0.0,0.0,0.0,1,267.7097979863602,1200.0251804597456,1
C06217,0.0,0.0,4.0,1,47.7510907994369,1077.8790725282945,1
C06219,0.0,0.0,0.0,1,289.0693493097363,990.1257584309578,1
C06220,0.0,0.0,0.0,1,305.3966413928063,923.5715770320476,1
C06221,0.0,0.0,0.0,1,184.09639287845818,680.760114401595,1
C06222,0.0,0.0,0.0,1,215.54348427930665,445.96435823805695,1
C06223,0.0,0.0,0.0,1,196.83267302013317,243.58588685983293,1
C06224,0.0,0.0,43.0,1,25.714476140867713,211.62220993057568,1
C06225,0.0,0.0,46.0,1,16.173516012257334,257.8942392453932,1
C06226,0.0,0.0,16.0,1,43.80259752278611,196.75584007171258,1
C06227,0.0,0.0,33.0,1,13.952407455480047,155.55524544210326,1
C06228,0.0,0.0,4.0,1,78.53553395120504,216.23747136650806,1
C06229,0.0,0.0,4.0,1,114.35208538932355,440.8172565376834,1
C06230,0.0,0.0,6.0,1,94.60299392202359,511.99241245264255,1
C06231,0.0,0.0,28.0,1,26.73262635962937,340.8333620374605,1
C06232,0.0,0.0,12.0,1,19.479332470365225,308.5425917866777,1
C06233,0.0,0.0,12.0,1,89.13082301308646,446.351522026219,1
C06234,0.0,0.0,23.0,1,50.56023322146463,622.6475999112977,1
C06235,0.0,0.0,70.0,1,14.89380318220484,503.44685295217,1
C06236,0.0,0.0,12.0,1,19.67694656546171,254.6432956098349,1
C06237,0.0,2.0,26.0,1,27.79031282908277,19.422481319011943,1
C06238,0.0,0.0,4.0,1,114.7991263609645,240.99783067760362,1
C06239,0.0,0.0,29.0,1,3.2230130104340406,360.9883548833824,1
C06240,0.0,0.0,28.0,1,39.16040722685176,481.99306139027226,1
C06241,0.0,0.0,12.0,1,59.62364250291247,351.44011338121777,1
C06242,0.0,0.0,18.0,1,14.264045083621035,348.65206670723165,1
C06243,0.0,0.0,40.0,1,2.0861018143771815,494.57696463244696,1
C06244,0.0,0.0,61.0,1,3.0952423867144168,475.0617371720375,1
C06245,0.0,0.0,45.0,1,34.233680204955185,487.4511142216158,1
C06246,0.0,0.0,11.0,1,44.0058654345314,611.9914406156964,1
C06247,0.0,0.0,22.0,1,83.7149607643747,612.0710812557553,1
C06248,0.0,0.0,0.0,1,180.80086106977797,369.15641207188605,1
C06249,0.0,1.0,2.0,1,159.5527932934609,151.3998171662927,1
C06250,0.0,0.0,36.0,1,20.786993068084225,185.92297518646149,1
C06251,0.0,0.0,40.0,1,21.438357167398248,413.77868573234207,1
C06252,0.0,0.0,12.0,1,75.39542674636989,657.9196370610798,1
C06253,0.0,0.0,57.0,1,14.666666521304073,453.8336252520423,1
C06254,0.0,0.0,70.0,1,22.6938679646977,221.29374393771337,1
C06255,0.0,1.0,29.0,1,50.10324164476905,130.29536754055897,1
C06256,0.0,0.0,39.0,1,34.856083215197785,331.63661513633934,1
C06257,0.0,0.0,33.0,1,32.13495778667108,572.7030698325683,1
C06258,0.0,0.0,14.0,1,74.16749386727348,819.1427030085824,1
C06259,0.0,0.0,32.0,1,13.831402618955254,1067.2397713675994,1
C06260,0.0,0.0,18.0,1,12.906003303929456,1316.0572522824853,1
C06261,0.0,0.0,8.0,1,59.97199856006335,1361.2298656126814,1
C06262,0.0,0.0,2.0,1,74.41394108071853,1124.2915348072522,1
C06264,0.0,0.0,8.0,1,88.89369550899863,679.1177156030496,1
C06265,0.0,0.0,36.0,1,19.49848174628691,497.2781714988437,1
C06266,0.0,0.0,37.0,1,24.216854494449564,397.95764605364997,1
C06267,0.0,0.0,40.0,1,9.726364118517044,440.97051631134127,1
C06268,0.0,0.0,39.0,1,28.980062196566703,596.2715023034555,1
C06269,0.0,0.0,27.0,1,59.00133860069447,801.0146145124622,1
C06270,0.0,0.0,53.0,1,8.89263503489345,1026.0161406458853,1
C06271,0.0,0.0,48.0,1,9.870717649796253,1259.9840235700563,1
C06272,0.0,0.0,32.0,1,6.743929800624099,1063.793651811201,1
C06273,0.0,0.0,28.0,1,39.93355627092493,852.8945211635411,1
C06274,0.0,0.0,0.0,1,157.82834390667398,669.4783004905845,1
C06275,0.0,0.0,8.0,1,58.349926569903445,542.1930702478008,1
C06276,0.0,0.0,4.0,1,51.103120759988094,514.5342126833862,1
C06277,0.0,0.0,20.0,1,45.36671760649195,600.4311672612336,1
C06278,0.0,0.0,36.0,1,17.024789555730514,762.4235812300553,1
C06279,0.0,0.0,22.0,1,37.59439090444129,907.6161325701273,1
C06280,0.0,0.0,14.0,1,77.6796243042089,932.9187633800923,1
C06281,0.0,0.0,23.0,1,66.29207920354435,760.4697831521132,1
C06282,0.0,0.0,22.0,1,45.86472492351853,617.912463705137,1
C06283,0.0,0.0,19.0,1,65.50237452437092,546.9519195187839,1
C06284,0.0,0.0,0.0,1,162.10451114613554,581.7675675074145,1
C06285,0.0,0.0,18.0,1,88.74945506209905,709.0490835913306,1
C06286,0.0,0.0,34.0,1,4.392955643227349,718.4071823690193,1
C06287,0.0,0.0,27.0,1,41.156786771429076,672.336438206712,1
C06288,0.0,0.0,19.0,1,31.308794160621485,716.214836904111,1
C06289,0.0,0.0,67.0,1,31.252338244032764,835.9970688122519,1
C06290,0.0,0.0,7.0,1,97.23700157817399,685.603966780724,1
C06291,0.0,0.0,47.0,1,30.98101863929238,452.41791370651435,1
C06292,0.0,0.0,32.0,1,10.200416956331996,253.59640774199846,1
C06293,0.0,0.0,29.0,1,32.05698008602779,221.22456327618056,1
C06294,0.0,0.0,25.0,1,32.60597687865885,398.20783113071457,1
C06295,0.0,0.0,14.0,1,65.9538346518451,467.6090500792026,1
C06296,0.0,0.0,8.0,1,80.08014324214065,292.90699296019557,1
C06297,0.0,1.0,8.0,1,104.67075168552334,55.259236155390255,1
C06298,0.0,0.0,8.0,1,86.26917330104571,212.8677050094032,1
C06299,0.0,0.0,11.0,1,49.47086863275867,453.27490066531067,1
C06300,0.0,0.0,0.0,1,199.5670341927823,564.9031305114847,1
C06301,0.0,0.0,3.0,1,114.66461790825363,746.841990082376,1
C06302,0.0,0.0,3.0,1,59.646057836026884,728.603582000255,1
C06303,0.0,0.0,0.0,1,264.00654944157094,507.1245982097684,1
C06304,0.0,0.0,0.0,1,232.4540882017718,329.3744624515321,1
C06305,0.0,0.0,0.0,1,136.68879328694172,257.7465515752138,1
C06306,0.0,0.0,64.0,1,16.07628089706908,328.8187895826165,1
C06307,0.0,0.0,19.0,1,35.94033243110386,218.29237758467588,1
C06308,0.0,1.0,4.0,1,104.63579329687892,85.11546846500292,1
C06309,0.0,0.0,6.0,1,31.860654862911147,303.0473953566721,1
C06310,0.0,1.0,8.0,1,78.4625716162589,78.16432302906523,1
C06311,0.0,1.0,43.0,1,22.144342217959043,120.6176069186167,1
C06312,0.0,0.0,17.0,1,44.854148068039805,229.64919640621082,1
C06313,0.0,0.0,12.0,1,31.30782053480433,464.68150352823693,1
C06314,0.0,0.0,8.0,1,106.02342260257568,710.0134125722607,1
C06315,0.0,0.0,25.0,1,38.70003904492021,780.4437057132616,1
C06316,0.0,0.0,12.0,1,3.3704294631461096,762.5546200935753,1
C06317,0.0,0.0,11.0,1,28.989900524327332,823.9458231368528,1
C06318,0.0,0.0,4.0,1,152.0345359706631,949.3597265016432,1
C06324,0.0,0.0,0.0,1,256.3242030600604,1605.2251532859434,1
C06325,0.0,0.0,10.0,1,66.28166530128767,1469.2222828334588,1
C06326,0.0,0.0,12.0,1,60.50092018699896,1365.8259186319608,1
C06327,0.0,0.0,15.0,1,42.21775908670789,1302.8226140343584,1
C06328,0.0,0.0,12.0,1,53.819504762547496,1286.1621543459432,1
C06329,0.0,0.0,26.0,1,42.48529254246176,1306.153388589075,1
C06330,0.0,0.0,19.0,1,67.9612087120473,1110.7219161851554,1
C06331,0.0,0.0,1.0,1,121.29737124238169,941.4720790683723,1
C06332,0.0,0.0,2.0,1,114.54261945907355,814.884148966357,1
C06333,0.0,0.0,11.0,1,11.322817169460002,728.101899327692,1
C06334,0.0,0.0,11.0,1,8.512363890469313,565.2723949556645,1
C06335,0.0,0.0,9.0,1,104.68997087036732,483.666605414549,1
C06336,0.0,0.0,8.0,1,111.39663481534636,522.8134369806818,1
C06337,0.0,0.0,0.0,1,215.9453660768981,661.6149896895275,1
C06338,0.0,0.0,0.0,1,395.8157481951498,852.7220527676025,1
C06339,0.0,0.0,0.0,1,619.8607112146321,1068.4266020511257,1
C06340,0.0,0.0,0.0,1,813.936029582465,1296.5091240191232,1
C06343,0.0,0.0,0.0,1,790.6231734808376,1565.9184316008127,1
C06344,0.0,0.0,0.0,1,552.8983931786645,1436.888017835156,1
C06345,0.0,0.0,0.0,1,333.62893147055956,1306.1673453584694,1
C06346,0.0,0.0,0.0,1,204.7434849972659,1213.4657359659307,1
C06347,0.0,0.0,0.0,1,312.30037685450196,1167.8720180935431,1
C06348,0.0,0.0,0.0,1,509.7845316687052,1155.7299580408398,1
C06349,0.0,0.0,0.0,1,313.0660401763412,906.1796794078374,1
C06350,0.0,0.0,8.0,1,78.588632693535,656.9714505443142,1
C06351,0.0,0.0,34.0,1,7.022932559433853,408.7314060466965,1
C06352,0.0,0.0,2.0,1,128.64639949439967,165.86511914058008,1
C06353,0.0,1.0,2.0,1,140.2433104200628,113.84688492061667,1
C06355,0.0,0.0,0.0,1,222.50374648860787,439.75517860434485,1
C06356,0.0,0.0,0.0,1,158.2526209263538,391.711136350249,1
C06358,0.0,0.0,0.0,1,221.91653003389638,568.8233764690584,1
C06359,0.0,0.0,0.0,1,230.42983722678386,687.9041535440533,1
C06360,0.0,0.0,16.0,1,14.84621544842809,572.0518112302785,1
C06361,0.0,0.0,37.0,1,64.3439381559141,553.4206582704734,1
C06362,0.0,0.0,44.0,1,35.53083890986827,640.550993496385,1
C06363,0.0,0.0,39.0,1,32.415103103628496,448.7777008509039,1
C06364,0.0,0.0,79.0,1,10.950610999205946,277.0326926064652,1
C06365,0.0,0.0,14.0,1,42.41309532598654,277.655903529086,1
C06366,0.0,0.0,10.0,1,127.10035639146808,215.044379663302,1
C06367,0.0,0.0,12.0,1,62.649309537244065,183.18070798025323,1
C06368,0.0,1.0,19.0,1,31.960503220040916,129.2078261279355,1
C06369,0.0,0.0,25.0,1,48.65530560448989,344.5277654988967,1
C06370,0.0,0.0,18.0,1,32.23407854250146,587.9660705062995,1
C06371,0.0,0.0,55.0,1,25.358987093026844,515.0024771756721,1
C06372,0.0,0.0,26.0,1,40.58688211290593,411.30830118351037,1
C06373,0.0,0.0,50.0,1,35.24634462500372,236.85323146084787,1
C06374,0.0,0.0,30.0,1,15.316995124922283,260.8148536499152,1
C06375,0.0,0.0,14.0,1,35.76042257098407,452.71328952815975,1
C06376,0.0,0.0,39.0,1,18.013054585689908,683.2819748437596,1
C06377,0.0,0.0,18.0,1,15.316125551842553,504.8271306916394,1
C06378,0.0,0.0,20.0,1,16.550720945585244,376.1593810428663,1
C06379,0.0,0.0,40.0,1,10.277785662733027,391.3327586731668,1
C06380,0.0,0.0,14.0,1,41.43258177725608,538.318470865481,1
C06381,0.0,0.0,24.0,1,51.7698436544768,702.0648540802541,1
C06382,0.0,0.0,34.0,1,35.05216579123467,459.239611783748,1
C06383,0.0,0.0,30.0,1,20.92337856910827,232.17877320686895,1
C06384,0.0,0.0,25.0,1,59.87523893993927,148.0302145658304,1
C06385,0.0,0.0,10.0,1,102.70728079281353,338.99691166877153,1
C06386,0.0,0.0,12.0,1,8.197143577524276,576.9964192415097,1
C06387,0.0,0.0,0.0,1,141.53938810685227,822.1501258979914,1
C06388,0.0,0.0,0.0,1,166.74102064613817,1069.5498077278319,1
C06389,0.0,0.0,10.0,1,21.27355302507864,1317.9312398252048,1
C06390,0.0,0.0,0.0,1,151.19949507703015,1453.5007411042213,1
C06391,0.0,0.0,0.0,1,240.47333808360136,1234.4023301152056,1
C06392,0.0,0.0,2.0,1,138.7948953631189,1029.4823071802537,1
C06393,0.0,0.0,16.0,1,44.54876622662352,849.0692133156795,1
C06394,0.0,0.0,41.0,1,18.14122038258721,712.041597944836,1
C06395,0.0,0.0,35.0,1,28.476152503029738,646.5972049175316,1
C06396,0.0,0.0,33.0,1,35.95326125130515,673.9233291780995,1
C06397,0.0,0.0,24.0,1,42.63421222567236,784.3834278041714,1
C06398,0.0,0.0,12.0,1,13.175805971702609,949.3903675607577,1
C06399,0.0,0.0,30.0,1,21.108177420295235,1145.611966688756,1
C06400,0.0,0.0,27.0,1,24.545182096993145,1359.5997522888154,1
C06401,0.0,0.0,3.0,1,109.20259447524761,1203.8535789254404,1
C06402,0.0,0.0,24.0,1,17.613777585945485,1022.2698127640114,1
C06403,0.0,0.0,0.0,1,173.16231027108276,875.1043941642289,1
C06404,0.0,0.0,0.0,1,218.29028428583834,782.0356969362188,1
C06405,0.0,0.0,10.0,1,43.22424846768167,763.1198869637017,1
C06406,0.0,0.0,13.0,1,37.09608934473804,823.4829035726656,1
C06407,0.0,0.0,0.0,1,130.71630183642574,714.9603281502215,1
C06408,0.0,0.0,9.0,1,48.27563163696422,657.8287359136556,1
C06409,0.0,0.0,31.0,1,22.233013118724475,692.3214721203176,1
C06410,0.0,0.0,33.0,1,19.369601580465314,602.020777598638,1
C06411,0.0,0.0,15.0,1,11.328321924169098,407.34572340359597,1
C06412,0.0,0.0,4.0,1,153.19641502976117,298.6076660245737,1
C06413,0.0,0.0,22.0,1,9.981036690325114,358.4182452761788,1
C06414,0.0,0.0,4.0,1,115.61356562047646,541.0736908084396,1
C06415,0.0,0.0,22.0,1,21.33826352927083,693.5553793404002,1
C06416,0.0,0.0,15.0,1,27.559421324522724,813.8614961395826,1
C06417,0.0,0.0,19.0,1,30.256236851615146,954.7922461937876,1
C06418,0.0,0.0,19.0,1,82.21143964715293,1011.4312615821069,1
C06419,0.0,0.0,33.0,1,13.156474134211676,795.3756133316278,1
C06420,0.0,0.0,15.0,1,0.5103812259040014,606.0128180655538,1
C06421,0.0,0.0,14.0,1,16.682170348942105,476.3199607793536,1
C06422,0.0,0.0,22.0,1,20.532754487890227,459.90202697306717,1
C06423,0.0,0.0,39.0,1,27.195534609136665,480.60454347279835,1
C06424,0.0,0.0,19.0,1,65.82735312301271,263.4204180534102,1
C06425,0.0,0.0,23.0,1,19.48712644374538,181.10744349189468,1
C06426,0.0,0.0,23.0,1,69.49324136514454,216.2097311174775,1
C06427,0.0,0.0,16.0,1,39.03998947297194,241.8935099390046,1
C06428,0.0,0.0,4.0,1,150.80450379048656,217.1862828061191,1
C06429,0.0,0.0,2.0,1,114.55556473242636,401.03278260968614,1
C06430,0.0,0.0,0.0,1,232.06695913088072,632.0480235046986,1
C06431,0.0,0.0,0.0,1,265.5500460604783,605.9429724255492,1
C06432,0.0,0.0,2.0,1,69.86134067274998,423.4875106928456,1
C06433,0.0,0.0,10.0,1,55.76712795312293,175.0824095066084,1
C06434,0.0,1.0,3.0,1,92.5305609758923,83.46273734102172,1
C06435,0.0,1.0,5.0,1,93.5185694046344,170.48678285058685,1
C06436,0.0,0.0,4.0,1,109.08611818100688,260.3711462766626,1
C06437,0.0,0.0,6.0,1,69.02926467753436,325.7583258893992,1
C06438,0.0,0.0,18.0,1,73.37026613390022,391.45848861711045,1
C06439,0.0,0.0,28.0,1,10.181140038638002,233.13375198668007,1
C06440,0.0,0.0,31.0,1,7.954044299233611,283.6599096107543,1
C06441,0.0,0.0,55.0,1,4.4586633474487245,412.83288176372076,1
C06442,0.0,0.0,26.0,1,21.072114267567457,577.5994586013587,1
C06443,0.0,0.0,12.0,1,57.46868673335349,788.5501131112893,1
C06444,0.0,0.0,12.0,1,77.50514651518105,731.1469944943324,1
C06445,0.0,0.0,10.0,1,58.0184279926937,660.4524815625294,1
C06446,0.0,0.0,45.0,1,16.122053432264828,680.3080429085866,1
C06447,0.0,0.0,11.0,1,112.59829877486189,783.8626066410613,1
C06453,0.0,0.0,0.0,1,227.0108813608088,1811.6393670651564,1
C06454,0.0,0.0,8.0,1,37.08566697136376,1692.3071588611565,1
C06455,0.0,0.0,10.0,1,42.879708940324996,1603.3620438207956,1
C06456,0.0,0.0,14.0,1,70.23985941993726,1550.0439242801083,1
C06457,0.0,0.0,10.0,1,41.698513865007634,1536.0672155964262,1
C06458,0.0,0.0,2.0,1,77.41789544962515,1464.008085279242,1
C06459,0.0,0.0,20.0,1,43.34514948563243,1292.6663043238548,1
C06460,0.0,0.0,7.0,1,51.13946722077911,1150.5010538481017,1
C06461,0.0,0.0,12.0,1,81.48869761821514,1049.4375519662392,1
C06462,0.0,0.0,17.0,1,37.901553892279445,912.8855015064584,1
C06463,0.0,0.0,12.0,1,65.06027182108325,789.1517240398186,1
C06464,0.0,0.0,9.0,1,99.46122457225171,732.9126470796765,1
C06465,0.0,0.0,22.0,1,74.13715735416024,759.3164379517006,1
C06466,0.0,0.0,8.0,1,71.80384614344803,860.791471634088,1
C06467,0.0,0.0,0.0,1,321.3936114663762,1015.0677131759729,1
C06468,0.0,0.0,0.0,1,571.3422045165297,1201.9829312542752,1
C06469,0.0,0.0,0.0,1,821.3220901888711,1408.6033762989991,1
C06473,0.0,0.0,0.0,1,685.8107327505444,1242.9930347297652,1
C06476,0.0,0.0,0.0,1,512.0266139174345,918.8631885293659,1
C06477,0.0,0.0,0.0,1,621.9825220229701,927.7583292630145,1
C06479,0.0,0.0,0.0,1,228.91282693353367,724.4229705776369,1
C06480,0.0,0.0,0.0,1,164.0762889735838,510.1357816886961,1
C06481,0.0,0.0,36.0,1,14.518853877991987,347.4023477435728,1
C06482,0.0,0.0,4.0,1,130.91090873438418,321.86594612899285,1
C06483,0.0,0.0,0.0,1,185.89641098988693,320.9957117590352,1
C06484,0.0,0.0,0.0,1,147.98686396134966,299.6866591760429,1
C06485,0.0,0.0,0.0,1,304.90826619190375,299.90301398549633,1
C06486,0.0,0.0,0.0,1,151.28753720925846,461.5581784362293,1
C06487,0.0,0.0,5.0,1,52.91004276864207,567.1807117809536,1
C06488,0.0,0.0,6.0,1,90.7374542310962,695.5258233854183,1
C06489,0.0,0.0,5.0,1,32.19111154335481,814.4440857332846,1
C06490,0.0,0.0,27.0,1,33.42806031548542,738.7463459037335,1
C06491,0.0,0.0,33.0,1,27.6803001658108,508.40759770838554,1
C06492,0.0,0.0,23.0,1,29.75851788450648,310.1780250583598,1
C06493,0.0,1.0,37.0,1,29.249106773144376,124.33223185687724,1
C06494,0.0,0.0,16.0,1,24.891142491687607,125.71472415861693,1
C06495,0.0,0.0,12.0,1,42.46766234218385,323.9670904795837,1
C06496,0.0,2.0,22.0,1,30.485744737688936,100.30599669200944,1
C06497,0.0,0.0,61.0,1,10.392654217197245,167.5611300511035,1
C06498,0.0,0.0,82.0,1,17.894333997585353,360.66806231070524,1
C06499,0.0,0.0,68.0,1,13.541189286074339,404.7853434275382,1
C06500,0.0,0.0,30.0,1,54.155801129015956,269.2649793876512,1
C06501,0.0,0.0,14.0,1,38.07303295680401,317.54199812068265,1
C06502,0.0,1.0,21.0,1,21.322233862841667,107.30914398120002,1
C06503,0.0,0.0,32.0,1,16.66102908114451,153.10188442001174,1
C06504,0.0,0.0,32.0,1,41.255081976377575,400.45614197304974,1
C06505,0.0,0.0,23.0,1,33.88403904972676,649.8384847598056,1
C06506,0.0,0.0,38.0,1,34.19173498265845,551.0790469682341,1
C06507,0.0,0.0,40.0,1,13.017736609307788,409.2802707737268,1
C06508,0.0,0.0,36.0,1,71.34451170582481,395.389129948982,1
C06509,0.0,0.0,20.0,1,60.70354413816651,519.7641658666081,1
C06510,0.0,0.0,27.0,1,7.367787384029,713.4262485752881,1
C06511,0.0,0.0,22.0,1,33.859540435981096,583.812540678225,1
C06512,0.0,0.0,24.0,1,52.87847079071434,428.7692203851894,1
C06513,0.0,0.0,14.0,1,59.20188641351901,389.6780800177016,1
C06514,0.0,0.0,3.0,1,126.0015872634999,494.82822043901393,1
C06515,0.0,0.0,10.0,1,95.09080995526845,680.3388342872987,1
C06516,0.0,0.0,31.0,1,21.969625032106073,897.7008917985764,1
C06517,0.0,0.0,0.0,1,133.6630514850879,1128.6597595522392,1
C06518,0.0,0.0,0.0,1,201.9437386396557,1366.3377380900658,1
C06519,0.0,0.0,5.0,1,86.55622673667347,1535.3968560104433,1
C06520,0.0,0.0,10.0,1,106.43568245127942,1381.4726815787749,1
C06521,0.0,0.0,23.0,1,23.73066844346419,1201.8949530436428,1
C06522,0.0,0.0,21.0,1,33.260721818755194,1051.4923615296066,1
C06523,0.0,0.0,35.0,1,20.471117714037113,944.3097450299015,1
C06524,0.0,0.0,25.0,1,17.08749808967565,895.9941979509501,1
C06525,0.0,0.0,31.0,1,32.790138887333086,915.909553921726,1
C06526,0.0,0.0,12.0,1,40.7197025050511,999.9875095062058,1
C06527,0.0,0.0,10.0,1,30.26272345692808,1134.0457342504988,1
C06528,0.0,0.0,12.0,1,55.093240064497785,1302.7449618306268,1
C06529,0.0,0.0,16.0,1,17.566447511274784,1494.3992584909865,1
C06530,0.0,0.0,0.0,1,168.98635045085345,1375.452632899211,1
C06531,0.0,0.0,0.0,1,145.57496329404933,1219.689335833657,1
C06532,0.0,0.0,9.0,1,6.5902215882855,1099.2789484672771,1
C06533,0.0,0.0,0.0,1,176.12955912106563,1026.7357679268302,1
C06534,0.0,0.0,0.0,1,200.8707058595269,881.4755371481979,1
C06535,0.0,0.0,12.0,1,27.29253423460075,669.7533109703824,1
C06536,0.0,0.0,6.0,1,104.41603550736237,495.11601925293763,1
C06537,0.0,0.0,2.0,1,130.14964715108292,408.3016623600264,1
C06538,0.0,0.0,12.0,1,61.26263605580739,461.8231506226671,1
C06539,0.0,0.0,22.0,1,41.4044456690418,521.098591663339,1
C06540,0.0,0.0,22.0,1,54.523275200744955,273.9439065725783,1
C06541,0.0,2.0,26.0,1,14.152992244304786,59.5548962132897,1
C06542,0.0,0.0,0.0,1,186.32884434128056,208.50365581978699,1
C06543,0.0,0.0,28.0,1,43.22322755103274,401.73746084013925,1
C06544,0.0,0.0,26.0,1,8.94417481831472,466.6309656771997,1
C06545,0.0,0.0,26.0,1,23.30715526771702,631.2800522236561,1
C06546,0.0,0.0,18.0,1,53.334519753711476,780.9981857042188,1
C06547,0.0,0.0,25.0,1,35.51710815395306,972.8318599897216,1
C06548,0.0,0.0,32.0,1,30.717702821565023,959.2663515936865,1
C06549,0.0,0.0,26.0,1,34.322980823101716,809.2101721289426,1
C06550,0.0,0.0,29.0,1,9.561631476840112,717.2518888466199,1
C06551,0.0,0.0,12.0,1,20.659507508782966,702.3554874117661,1
C06552,0.0,0.0,5.0,1,99.35555430337969,454.65681578324114,1
C06553,0.0,0.0,24.0,1,26.58109091249617,212.42036055635666,1
C06554,0.0,1.0,25.0,1,66.63787547961363,92.36882060321554,1
C06555,0.0,0.0,16.0,1,75.07367638264304,311.35444185102847,1
C06556,0.0,0.0,49.0,1,41.62111605522986,158.82133363186313,1
C06557,0.0,1.0,9.0,1,32.86290009270656,117.82031787909847,1
C06558,0.0,0.0,36.0,1,10.91099266517785,357.1260822085949,1
C06559,0.0,0.0,0.0,1,172.14206058787187,605.1416775286497,1
C06560,0.0,0.0,0.0,1,254.0736205351034,475.7919240974431,1
C06561,0.0,0.0,20.0,1,28.827466964805673,253.44240540931133,1
C06562,0.0,0.0,17.0,1,48.074585275210545,164.5847826591765,1
C06563,0.0,0.0,1.0,1,55.346342737736876,183.25372013614893,1
C06564,0.0,0.0,23.0,1,53.167530537161845,182.6366840258124,1
C06565,0.0,1.0,5.0,1,115.11923196006958,23.628826491177875,1
C06566,0.0,0.0,0.0,1,163.64878946356328,271.81327611331034,1
C06567,0.0,0.0,15.0,1,49.506994795036604,521.7342165332375,1
C06568,0.0,0.0,23.0,1,83.04485673492538,395.29100250710576,1
C06569,0.0,0.0,21.0,1,1.3171276720753924,316.8020569632545,1
C06570,0.0,0.0,12.0,1,98.45616453922639,411.66990408484503,1
C06571,0.0,0.0,26.0,1,24.241001907855786,602.9765141050702,1
C06572,0.0,0.0,18.0,1,87.43164246070792,701.5575402058662,1
C06573,0.0,0.0,38.0,1,39.46164002217992,518.4636294512021,1
C06574,0.0,0.0,15.0,1,24.123844629298187,412.8269466831367,1
C06575,0.0,0.0,5.0,1,99.660119831871,443.90048518978824,1
C06582,0.0,0.0,0.0,1,292.7589196278491,2027.887225626366,1
C06583,0.0,0.0,2.0,1,149.6369919114003,1922.028335766952,1
C06584,0.0,0.0,6.0,1,10.593990642358678,1844.1960977953397,1
C06585,0.0,0.0,2.0,1,118.88261467576407,1798.0338069002034,1
C06586,0.0,0.0,0.0,1,213.31453607234377,1785.9988506123168,1
C06587,0.0,0.0,0.0,1,179.7977911532945,1644.871628122773,1
C06588,0.0,0.0,14.0,1,95.71741375429225,1494.412651704529,1
C06589,0.0,0.0,18.0,1,53.665365424182895,1373.2937319254984,1
C06590,0.0,0.0,16.0,1,21.674904872083925,1263.798637925553,1
C06591,0.0,0.0,10.0,1,95.24704891136271,1123.2041229967076,1
C06592,0.0,0.0,4.0,1,85.43418808498099,1025.1770611026777,1
C06593,0.0,0.0,10.0,1,24.173730839554366,982.5418623679317,1
C06594,0.0,0.0,22.0,1,5.485072400231349,1002.3916480097806,1
C06595,0.0,0.0,4.0,1,78.51204731630216,1081.2906735443917,1
C06596,0.0,0.0,0.0,1,290.30896796651115,1207.721004780659,1
C06602,0.0,0.0,0.0,1,809.8289310132526,1033.0416199394003,1
C06607,0.0,0.0,0.0,1,570.9749076611898,779.4523618463895,1
C06609,0.0,0.0,2.0,1,131.98119643016096,627.8157636073674,1
C06610,0.0,0.0,3.0,1,118.65351222050788,378.93692446643394,1
C06611,0.0,0.0,20.0,1,46.32511279082454,134.2898075590912,1
C06612,0.0,1.0,5.0,1,125.80421019998766,132.19043877843683,1
C06613,0.0,1.0,3.0,1,62.352880622410815,126.75210131479878,1
C06614,0.0,0.0,0.0,1,286.3100838322786,127.26279620220576,1
C06615,0.0,0.0,1.0,1,104.88708509257236,222.30608256786675,1
C06616,0.0,0.0,2.0,1,134.05980008279928,363.7311666480914,1
C06617,0.0,0.0,1.0,1,134.39520019452056,497.0524824260916,1
C06618,0.0,0.0,10.0,1,44.9829065970418,697.7262923100279,1
C06619,0.0,0.0,53.0,1,15.957351681539114,620.4915948167924,1
C06620,0.0,0.0,18.0,1,21.915712023362893,442.4352993295412,1
C06621,0.0,0.0,36.0,1,36.307697982180414,199.92827182011794,1
C06622,0.0,2.0,24.0,1,22.63188348016772,51.994573702184354,1
C06623,0.0,0.0,10.0,1,5.719618570557474,248.59024329026582,1
C06624,0.0,0.0,30.0,1,35.651693553093324,223.07417166420024,1
C06625,0.0,0.0,18.0,1,29.627450505591675,332.9407873924613,1
C06626,0.0,0.0,39.0,1,3.1167897982212733,375.44132053901944,1
C06627,0.0,0.0,58.0,1,29.969397587221597,488.8537424659537,1
C06628,0.0,0.0,62.0,1,27.273463446536518,291.85406934629935,1
C06629,0.0,2.0,46.0,1,50.27186346669277,51.48479730351532,1
C06630,0.0,0.0,18.0,1,66.52394934144655,181.9587815908571,1
C06631,0.0,0.0,30.0,1,35.12368929615452,303.2013382399719,1
C06632,0.0,0.0,44.0,1,43.936489944479334,322.2669485713522,1
C06633,0.0,0.0,68.0,1,21.829971635030848,490.6943251887791,1
C06634,0.0,0.0,12.0,1,29.231724670854874,619.7983007094583,1
C06635,0.0,0.0,28.0,1,19.536397899261434,418.6543417985118,1
